post_id,duration,media_type,likes,comments,shares,saves,reach,impressions,caption_length,hashtags_count,followers,traffic_source,engagement_rate,content_category,duration_seconds,engagement_total
IG0004241,25:23,Video,62360,4300,1308,12139,893247,1364979,2087,11,851,External,5.8687349768751025,Photography,1523,80107
IG0004242,25:23,Video,67645,8835,2975,8958,1858337,1966073,438,30,346,Hashtags,4.496933735420812,Technology,1523,88413
IG0004243,25:23,Video,9113,2429,3226,7077,902078,1003576,2082,22,805,Explore,2.176716063357434,Travel,1523,21845
IG0004244,25:23,Video,75444,5907,2582,14730,141860,333114,349,25,385,Explore,29.618388899896132,Fashion,1523,98663
IG0004245,25:23,Photo,25791,777,3988,2007,1470776,1701197,1030,12,780,Reels Feed,1.9141228205786867,Lifestyle,1523,32563
IG0004246,25:23,Carousel,123016,4530,163,3030,1553104,1717186,340,10,396,Explore,7.613560790735541,Comedy,1523,130739
IG0004247,25:23,Video,33985,7251,4978,11264,1851114,2324762,1956,5,481,Profile,2.472425134271809,Food,1523,57478
IG0004248,25:23,Video,114368,543,3668,2576,1501767,1771227,825,13,446,Home Feed,6.8401735068401734,Lifestyle,1523,121155
IG0004249,25:23,Reel,129514,5048,1669,14024,1668935,1901438,495,23,561,Profile,7.9021771943129355,Food,1523,150255
IG0004250,25:23,Photo,151339,7582,2303,6218,1692672,1990042,659,23,943,External,8.413993272503797,Fashion,1523,167442
IG0004251,25:23,Reel,14734,7544,1729,6126,537632,690826,1367,11,865,Hashtags,4.3618798366014015,Music,1523,30133
IG0004252,25:23,Reel,135537,1670,1544,8766,1521869,1838329,116,23,401,External,8.024515742285521,Photography,1523,147517
IG0004253,25:23,Photo,128531,5745,3922,6326,1698096,1888629,708,20,339,Profile,7.652323457915769,Fitness,1523,144524
IG0004254,25:23,Reel,51447,448,4106,9537,569966,682793,2015,22,537,Explore,9.598516680750974,Technology,1523,65538
IG0004255,25:23,Carousel,139261,9216,3975,7873,239698,381446,1865,8,103,Hashtags,42.03085102478464,Lifestyle,1523,160325
IG0004256,25:23,Reel,44159,1684,2231,14458,160204,585138,827,5,73,Reels Feed,10.686709801790347,Photography,1523,62532
IG0004257,25:23,Photo,161536,699,3541,5638,1498140,1773896,1429,4,136,Reels Feed,9.66313695955118,Technology,1523,171414
IG0004258,25:23,Video,193483,9748,401,3321,1164136,1395643,280,23,658,Reels Feed,14.828505570550634,Music,1523,206953
IG0004259,25:23,Reel,38877,4370,4539,6122,652163,685368,1211,11,345,External,7.865555438829943,Fitness,1523,53908
IG0004260,25:23,Reel,20125,5429,4360,10199,308085,797188,617,26,79,External,5.031811818542176,Technology,1523,40113
IG0004261,25:23,Carousel,14672,1268,4775,2269,1591246,2046255,755,24,235,Reels Feed,1.1232226677515755,Technology,1523,22984
IG0004262,25:23,Photo,45193,6420,306,12178,1653355,1999578,882,6,641,Profile,3.2055263660632396,Lifestyle,1523,64097
IG0004263,25:23,Photo,37071,4206,3277,8361,1250002,1441413,654,5,315,Profile,3.6710505594163507,Beauty,1523,52915
IG0004264,25:23,Video,17033,1711,1407,12870,93381,148657,1494,9,809,Home Feed,22.21287931278043,Fitness,1523,33021
IG0004265,25:23,Carousel,129246,1251,3133,10,659589,1043051,745,4,256,Hashtags,12.81241281586423,Photography,1523,133640
IG0004266,25:23,Reel,68164,8698,3727,3821,730131,864835,2028,25,398,Hashtags,9.760243283400879,Music,1523,84410
IG0004267,25:23,Reel,179850,1298,3872,3876,1825510,2179616,790,6,167,Reels Feed,8.666480701187732,Fitness,1523,188896
IG0004268,25:23,Carousel,132367,1803,2505,5209,481225,773728,1434,0,730,External,18.337710409859795,Fashion,1523,141884
IG0004269,25:23,Reel,104164,334,3893,2694,1950411,2101903,980,25,645,Reels Feed,5.2849727128226185,Beauty,1523,111085
IG0004270,25:23,Carousel,51220,9568,70,6414,1459536,1794024,507,10,762,Home Feed,3.749782611603858,Fashion,1523,67272
IG0004271,25:23,Reel,102128,200,431,10125,1442281,1613516,49,18,944,Home Feed,6.996150022683382,Music,1523,112884
IG0004272,25:23,Reel,34857,6915,1891,7134,1231749,1495677,431,5,372,Explore,3.3962546726331957,Lifestyle,1523,50797
IG0004273,25:23,Reel,41807,7384,1287,14226,1706046,2081292,1202,0,154,Explore,3.1088381639866007,Lifestyle,1523,64704
IG0004274,25:23,Photo,57297,7607,2510,3729,667325,709639,847,30,678,Hashtags,10.025238184485351,Music,1523,71143
IG0004275,25:23,Video,55695,4836,4425,13925,128815,574953,365,7,839,Home Feed,13.719556207203023,Food,1523,78881
IG0004276,25:23,Video,138906,5730,2913,13614,852384,1127993,981,17,25,Home Feed,14.28758866411405,Music,1523,161163
IG0004277,25:23,Carousel,191625,8881,2802,3396,1322444,1739067,751,15,877,Profile,11.885913538696325,Beauty,1523,206704
IG0004278,25:23,Reel,31491,9269,4150,566,605606,731344,1482,22,699,Explore,6.218140847535496,Travel,1523,45476
IG0004279,25:23,Reel,145028,2086,596,10702,255035,611873,2065,25,970,Reels Feed,25.889686258422905,Lifestyle,1523,158412
IG0004280,25:23,Photo,105814,9293,4393,3373,1286537,1306777,433,10,627,Hashtags,9.402751961505292,Comedy,1523,122873
IG0004281,25:23,Carousel,35292,7520,4001,3989,452304,636797,84,20,141,Profile,7.977738588592596,Beauty,1523,50802
IG0004282,25:23,Photo,73655,2501,4583,2492,1353156,1845944,816,3,616,External,4.50885834023134,Beauty,1523,83231
IG0004283,25:23,Carousel,169019,6418,3968,1278,76377,448375,507,7,820,Hashtags,40.297295790354056,Beauty,1523,180683
IG0004284,25:23,Carousel,199957,7758,2165,4637,753303,1073758,430,5,352,Explore,19.978151501548766,Technology,1523,214517
IG0004285,25:23,Carousel,8434,540,1242,11837,1976553,2275363,1912,14,73,Reels Feed,0.9692079901097099,Beauty,1523,22053
IG0004286,25:23,Photo,39363,8781,353,3964,185169,366912,1597,27,58,Profile,14.297978806907377,Lifestyle,1523,52461
IG0004287,25:23,Video,99337,8731,3749,14788,1372948,1663795,522,0,299,Reels Feed,7.609411015179153,Travel,1523,126605
IG0004288,25:23,Carousel,101659,8540,3539,12257,1220730,1254955,257,18,429,Explore,10.039802223984127,Travel,1523,125995
IG0004289,25:23,Video,6428,1239,3556,11949,120179,380672,1395,9,903,Reels Feed,6.087130127774041,Beauty,1523,23172
IG0004290,25:23,Carousel,35814,3620,1983,6204,476488,957274,1352,3,928,Profile,4.974646757354739,Fashion,1523,47621
IG0004291,25:23,Video,131065,1804,1320,5374,1549177,2039522,152,19,435,Explore,6.842926921111908,Lifestyle,1523,139563
IG0004292,25:23,Photo,198860,1957,3972,4389,288814,715866,2181,6,4,Home Feed,29.220273067864653,Lifestyle,1523,209178
IG0004293,25:23,Photo,19520,169,2272,7485,984417,1127565,1868,25,337,Hashtags,2.6114680750111967,Fitness,1523,29446
IG0004294,25:23,Carousel,157180,1801,4697,5154,893975,1158572,481,1,152,Hashtags,14.572421912492276,Photography,1523,168832
IG0004295,25:23,Reel,67037,8537,2090,10023,735698,850802,1811,15,95,Reels Feed,10.30639326188702,Food,1523,87687
IG0004296,25:23,Photo,77428,3198,4326,2488,90296,587865,2173,1,663,Hashtags,14.874163285788402,Food,1523,87440
IG0004297,25:23,Carousel,29952,7953,1886,4558,601098,1023994,1319,6,73,Reels Feed,4.330982408100048,Fashion,1523,44349
IG0004298,25:23,Video,65392,6047,4671,11504,1544943,1649504,1725,20,293,Home Feed,5.311536073874328,Food,1523,87614
IG0004299,25:23,Reel,27860,153,793,9430,410002,550551,911,7,177,External,6.945042330319988,Fitness,1523,38236
IG0004300,25:23,Reel,2380,1273,4314,739,1952867,2137940,2055,14,579,Reels Feed,0.4072144213588782,Music,1523,8706
IG0004301,25:23,Video,19242,4603,4769,3833,989583,1021945,100,11,561,Explore,3.1750240962086997,Food,1523,32447
IG0004302,25:23,Photo,117050,3725,677,10323,1940517,2174854,1553,13,94,External,6.059027410575606,Lifestyle,1523,131775
IG0004303,25:23,Video,132245,8298,1640,14581,583843,828296,29,6,752,Reels Feed,18.9260843949506,Music,1523,156764
IG0004304,25:23,Carousel,130154,8573,80,3183,472652,663291,364,14,690,Hashtags,21.406893806790684,Food,1523,141990
IG0004305,25:23,Reel,16703,8166,227,11206,1674721,2005805,1850,0,563,Reels Feed,1.8098469193166833,Lifestyle,1523,36302
IG0004306,25:23,Video,116979,7513,1696,12805,1501145,1857989,509,27,97,Hashtags,7.4808300802642,Lifestyle,1523,138993
IG0004307,25:23,Video,37940,9260,475,8949,524490,720069,1870,16,908,Explore,7.863690840738874,Beauty,1523,56624
IG0004308,25:23,Carousel,74176,6482,2574,10609,440177,836455,831,0,91,Explore,11.218894022989879,Travel,1523,93841
IG0004309,25:23,Photo,87670,5087,1657,8452,140023,446251,1894,5,925,Profile,23.05115282654829,Fashion,1523,102866
IG0004310,25:23,Video,19045,4897,661,8572,237446,600643,329,21,757,Hashtags,5.523247586336642,Fitness,1523,33175
IG0004311,25:23,Reel,135357,1033,330,324,1838934,2298959,265,12,815,Explore,5.961132843169452,Technology,1523,137044
IG0004312,25:23,Carousel,172137,483,2362,1579,150219,200628,974,3,822,Hashtags,88.00416691588411,Photography,1523,176561
IG0004313,25:23,Photo,142090,4231,1215,1695,1041512,1463516,1267,2,467,Explore,10.196745372103893,Food,1523,149231
IG0004314,25:23,Video,74537,7363,2737,5374,1855035,1870946,594,20,319,Home Feed,4.810988665626907,Food,1523,90011
IG0004315,25:23,Video,106461,8327,3177,11311,1258235,1670876,341,12,165,External,7.737019383844163,Music,1523,129276
IG0004316,25:23,Carousel,165313,7616,241,14633,1361374,1620874,1064,4,973,Reels Feed,11.586526775060863,Music,1523,187803
IG0004317,25:23,Reel,175971,8779,2382,10302,1871799,2110056,1897,9,629,Reels Feed,9.35681327888928,Photography,1523,197434
IG0004318,25:23,Video,99755,247,3333,2045,1918805,2370852,653,10,820,Hashtags,4.444815619026409,Food,1523,105380
IG0004319,25:23,Reel,57882,7249,1989,1502,553701,844361,269,3,375,Explore,8.12709255875153,Comedy,1523,68622
IG0004320,25:23,Photo,155159,9340,197,813,1845344,1878308,212,10,905,Home Feed,8.811600653353976,Fitness,1523,165509
IG0004321,25:23,Photo,197144,1418,4163,1872,1057865,1501178,1189,20,520,Explore,13.629096616124137,Food,1523,204597
IG0004322,25:23,Photo,3846,6994,4959,703,124691,251616,986,17,41,Hashtags,6.558406460638433,Travel,1523,16502
IG0004323,25:23,Carousel,20200,716,1753,12665,383513,395238,1652,24,466,Home Feed,8.939929865043341,Photography,1523,35334
IG0004324,25:23,Photo,81335,9281,1467,2314,954823,1048008,1403,17,970,Explore,9.007278570392591,Comedy,1523,94397
IG0004325,25:23,Reel,176978,6987,162,9962,881597,1345273,888,21,837,Profile,14.42748051882406,Fitness,1523,194089
IG0004326,25:23,Carousel,143539,5327,3819,6280,1547256,1874699,1614,3,441,Explore,8.479494574862418,Food,1523,158965
IG0004327,25:23,Reel,133520,5386,1151,5242,824166,912024,621,7,648,Profile,15.931488645035657,Technology,1523,145299
IG0004328,25:23,Photo,197139,9365,1941,13580,704955,944381,677,11,822,Profile,23.510108737892864,Beauty,1523,222025
IG0004329,25:23,Reel,62190,1087,3124,1198,672987,1170042,1324,11,796,Hashtags,5.777484910798074,Travel,1523,67599
IG0004330,25:23,Reel,76783,453,2911,2403,1443916,1479407,77,12,837,Profile,5.579938448310708,Technology,1523,82550
IG0004331,25:23,Carousel,35507,604,1844,6005,34652,80459,137,2,847,Profile,54.63652294957681,Music,1523,43960
IG0004332,25:23,Photo,45587,5203,4609,2437,1728486,2102440,2063,29,38,Hashtags,2.750898955499325,Music,1523,57836
IG0004333,25:23,Video,173259,2560,4196,11980,1813341,2038308,1758,30,433,Explore,9.419332112713093,Food,1523,191995
IG0004334,25:23,Reel,189866,9208,3515,4123,1030354,1115788,256,15,981,Hashtags,18.526099940131996,Music,1523,206712
IG0004335,25:23,Photo,117979,9123,292,3670,1584066,1746726,708,3,336,Profile,7.503409235335136,Travel,1523,131064
IG0004336,25:23,Photo,134050,3598,1599,14334,142815,424650,349,14,460,Explore,36.16649005062993,Fitness,1523,153581
IG0004337,25:23,Photo,196075,9611,2798,11227,674624,1110107,918,10,368,Reels Feed,19.791875918267337,Lifestyle,1523,219711
IG0004338,25:23,Reel,49401,1143,3906,9764,168290,376576,124,14,909,External,17.052069170632222,Fashion,1523,64214
IG0004339,25:23,Photo,79112,949,758,8260,1729056,2031160,766,19,846,Home Feed,4.385622009098249,Photography,1523,89079
IG0004340,25:23,Video,104829,7842,1137,4729,525445,827578,1124,27,565,Explore,14.323362873348493,Fitness,1523,118537
IG0004341,25:23,Reel,184437,1938,3207,13798,50297,327252,1631,26,582,Reels Feed,62.14782491780036,Lifestyle,1523,203380
IG0004342,25:23,Reel,145156,600,341,14985,1747953,1931201,1301,21,538,Profile,8.341027163925453,Comedy,1523,161082
IG0004343,25:23,Photo,170852,9766,2190,9644,1876602,2182025,330,12,204,External,8.819880615483324,Travel,1523,192452
IG0004344,25:23,Video,175965,533,4236,2065,1951822,2339655,1837,13,628,Profile,7.8130750046481205,Technology,1523,182799
IG0004345,25:23,Reel,159203,7547,982,13093,85770,365177,2177,28,987,Profile,49.51708349649622,Lifestyle,1523,180825
IG0004346,25:23,Reel,104071,1354,4404,11185,773767,884588,1826,3,488,Explore,13.680266971742777,Travel,1523,121014
IG0004347,25:23,Reel,195733,9767,4605,2487,275060,438750,1207,3,369,Profile,48.4540170940171,Beauty,1523,212592
IG0004348,25:23,Carousel,104354,4764,4335,709,83652,528048,1133,6,813,Profile,21.619625488591947,Technology,1523,114162
IG0004349,25:23,Video,20371,9581,1983,7599,1885542,1966942,1276,3,158,Explore,2.0099220007504033,Music,1523,39534
IG0004350,25:23,Carousel,165646,4874,1893,2179,32946,223888,2143,29,212,Profile,77.98184806689059,Music,1523,174592
IG0004351,25:23,Photo,92774,8433,2851,11899,1104616,1125096,1313,24,237,External,10.306409408619354,Technology,1523,115957
IG0004352,25:23,Carousel,125852,8513,3607,11831,329837,741347,965,10,663,Hashtags,20.206866689957604,Comedy,1523,149803
IG0004353,25:23,Reel,115228,4454,1623,157,62057,214608,2019,8,596,External,56.59714456124655,Comedy,1523,121462
IG0004354,25:23,Photo,181370,4720,461,1404,1562026,1700339,494,20,316,Home Feed,11.053972178489113,Comedy,1523,187955
IG0004355,25:23,Reel,79401,5391,2137,10820,995340,998875,1362,1,223,Home Feed,9.785909147791266,Lifestyle,1523,97749
IG0004356,25:23,Carousel,66456,7252,1265,13446,1759499,2228295,985,20,511,Hashtags,3.968011416800738,Photography,1523,88419
IG0004357,25:23,Video,61838,4727,1952,8756,991857,1257724,824,14,337,Explore,6.143875762885975,Lifestyle,1523,77273
IG0004358,25:23,Video,93086,6467,3515,3455,1944357,2404260,1688,28,422,Reels Feed,4.43059402893198,Food,1523,106523
IG0004359,25:23,Video,47682,8635,2121,8831,1584368,2062690,1094,12,1000,Hashtags,3.26122684455735,Fashion,1523,67269
IG0004360,25:23,Photo,107556,3585,149,6407,1838727,1886961,1574,18,35,Explore,6.2373838145038505,Technology,1523,117697
IG0004361,25:23,Photo,18274,6560,3977,9306,1772608,2138657,141,5,740,External,1.7822867341513857,Fitness,1523,38117
IG0004362,25:23,Carousel,5471,622,973,1654,699781,755228,2032,24,470,Explore,1.1546182080113554,Fashion,1523,8720
IG0004363,25:23,Reel,120503,6857,1763,5453,100037,434619,777,17,196,External,30.96413180279739,Beauty,1523,134576
IG0004364,25:23,Carousel,66642,2497,2057,962,115958,295975,617,24,264,Home Feed,24.37976180420644,Lifestyle,1523,72158
IG0004365,25:23,Reel,108562,2672,4340,7776,668743,685820,684,3,540,Profile,17.985768860633986,Lifestyle,1523,123350
IG0004366,25:23,Carousel,42724,7162,4517,4848,1172843,1232257,1128,4,161,External,4.808331378925013,Travel,1523,59251
IG0004367,25:23,Reel,177443,2222,4591,13496,1439682,1685745,367,16,560,Reels Feed,11.73083710762897,Fashion,1523,197752
IG0004368,25:23,Reel,184480,851,220,9322,874984,1121350,1617,18,762,Home Feed,17.378427787934186,Travel,1523,194873
IG0004369,25:23,Photo,47336,4550,4203,13545,82227,395459,1409,24,336,Profile,17.608399353662453,Fitness,1523,69634
IG0004370,25:23,Carousel,75795,6924,2187,11162,1705705,1969411,1713,12,564,Home Feed,4.878006673061133,Travel,1523,96068
IG0004371,25:23,Video,159747,4749,2126,5593,1086034,1129771,840,25,604,Home Feed,15.24335462673409,Fashion,1523,172215
IG0004372,25:23,Reel,173015,7924,224,625,1400681,1583314,1240,26,507,Reels Feed,11.48148756342709,Technology,1523,181788
IG0004373,25:23,Video,194744,4757,3435,6625,43625,152773,775,9,171,Hashtags,137.17148972658782,Beauty,1523,209561
IG0004374,25:23,Reel,179799,5864,1005,6057,1596386,2074860,1619,8,586,Explore,9.288578506501644,Lifestyle,1523,192725
IG0004375,25:23,Carousel,74816,5907,3089,12014,1300907,1704065,956,4,768,Reels Feed,5.6233770425423915,Fitness,1523,95826
IG0004376,25:23,Photo,178880,3664,2241,13473,1256662,1671618,1534,27,491,Profile,11.860245582423735,Lifestyle,1523,198258
IG0004377,25:23,Carousel,42514,9160,3338,9817,354101,773344,951,1,522,External,8.38294471800389,Food,1523,64829
IG0004378,25:23,Video,167957,26,2545,6280,963125,1257873,94,23,313,Profile,14.056109003055155,Beauty,1523,176808
IG0004379,25:23,Carousel,7375,4689,2746,6123,1238321,1718236,677,7,759,Profile,1.2182843334675797,Photography,1523,20933
IG0004380,25:23,Photo,67552,3615,3489,4687,1401463,1522106,434,14,231,Home Feed,5.212711861066181,Travel,1523,79343
IG0004381,25:23,Carousel,70441,6291,1467,2578,257278,657320,2113,5,326,Profile,12.288839530213595,Music,1523,80777
IG0004382,25:23,Video,4486,2116,4579,6202,1645858,2133426,2024,20,143,Explore,0.8147927324406846,Fashion,1523,17383
IG0004383,25:23,Photo,140521,2927,4800,9194,1183725,1488079,514,14,819,Profile,10.580217851337194,Lifestyle,1523,157442
IG0004384,25:23,Photo,142563,393,3473,7844,811784,1124521,1579,28,112,Home Feed,13.718996799526199,Travel,1523,154273
IG0004385,25:23,Video,51100,9078,415,3974,37316,457429,1216,3,743,Profile,14.115196019491549,Fitness,1523,64567
IG0004386,25:23,Photo,69935,7867,4883,5995,1937842,2277069,652,4,992,Home Feed,3.894480140917996,Lifestyle,1523,88680
IG0004387,25:23,Carousel,2704,4077,4222,7208,247647,364049,1156,7,288,Explore,5.002348584943236,Photography,1523,18211
IG0004388,25:23,Video,41490,7511,2403,2737,336046,466521,836,30,665,Explore,11.605265357829552,Beauty,1523,54141
IG0004389,25:23,Carousel,151597,365,3898,12573,363484,755145,1605,0,961,Explore,22.30472293400605,Beauty,1523,168433
IG0004390,25:23,Photo,92795,6266,1636,13364,133075,358839,1281,28,281,Reels Feed,31.786121352472836,Lifestyle,1523,114061
IG0004391,25:23,Reel,156924,53,4866,5126,1922896,1941214,1249,7,613,Home Feed,8.601267042170518,Fitness,1523,166969
IG0004392,25:23,Photo,8791,1216,4991,2107,1766548,2214378,969,5,505,Reels Feed,0.772451677175261,Beauty,1523,17105
IG0004393,25:23,Photo,193446,6997,3610,5189,833964,913634,870,30,539,Hashtags,22.902168702127987,Beauty,1523,209242
IG0004394,25:23,Photo,80990,9890,4999,9835,1625665,1954360,1631,16,759,External,5.409136494811601,Photography,1523,105714
IG0004395,25:23,Photo,47788,7799,3087,4745,539707,609552,1035,12,609,Hashtags,10.404198493319685,Fashion,1523,63419
IG0004396,25:23,Photo,157162,6649,3800,12789,1849973,1865316,2175,15,621,Reels Feed,9.671283578760919,Fitness,1523,180400
IG0004397,25:23,Video,93458,7389,4841,3879,51829,478316,514,13,917,Explore,22.90682310439124,Fitness,1523,109567
IG0004398,25:23,Video,13196,7116,3011,4135,1673114,2027303,1047,14,171,Hashtags,1.354410268223349,Technology,1523,27458
IG0004399,25:23,Carousel,21741,2052,4303,10598,1915803,2347745,484,24,507,Explore,1.648134699466935,Technology,1523,38694
