post_id,upload_date,media_type,likes,comments,shares,saves,reach,impressions,caption_length,hashtags_count,followers_gained,traffic_source,engagement_rate,content_category
IG0005441,25:23.0,Carousel,40542,3467,268,4850,500206,930094,789,15,345,Hashtags,5.28,Photography
IG0005442,25:23.0,Reel,160817,9360,4181,10774,1297595,1443081,1533,26,811,Explore,12.83,Lifestyle
IG0005443,25:23.0,Photo,150662,7308,2109,14504,1647743,1921116,850,7,340,Hashtags,9.09,Music
IG0005444,25:23.0,Video,84603,8894,4197,2179,457126,568528,426,23,927,Reels Feed,17.57,Technology
IG0005445,25:23.0,Reel,19884,5976,2379,11025,1214021,1698305,1578,15,991,External,2.31,Music
IG0005446,25:23.0,Photo,66043,3494,1275,486,1282505,1481719,238,8,356,Explore,4.81,Photography
IG0005447,25:23.0,Carousel,28595,3680,863,11381,249682,611605,1599,28,905,Explore,7.28,Music
IG0005448,25:23.0,Reel,103107,7940,4450,12032,295658,317303,304,9,513,External,40.19,Photography
IG0005449,25:23.0,Video,62512,2285,1335,13741,592739,958633,737,6,676,Home Feed,8.33,Technology
IG0005450,25:23.0,Carousel,62911,5213,1208,5308,479584,896166,947,0,131,External,8.33,Photography
IG0005451,25:23.0,Photo,190359,3443,1005,4872,38564,309570,1366,6,522,Explore,64.5,Technology
IG0005452,25:23.0,Carousel,82951,4754,1987,3909,1108014,1400154,1639,14,280,External,6.69,Food
IG0005453,25:23.0,Video,33574,4801,1277,3861,1970039,2074931,916,26,624,Hashtags,2.1,Food
IG0005454,25:23.0,Reel,194333,567,46,12474,271350,759084,1377,23,832,Reels Feed,27.33,Photography
IG0005455,25:23.0,Photo,198112,1516,2716,6294,1278034,1311126,44,15,336,Reels Feed,15.91,Food
IG0005456,25:23.0,Video,143904,4910,4986,2627,297587,427728,1634,3,769,External,36.57,Lifestyle
IG0005457,25:23.0,Photo,140006,7380,828,6668,1913415,2217677,1894,5,605,Reels Feed,6.98,Lifestyle
IG0005458,25:23.0,Video,66378,6645,3116,10037,1781193,1802894,2093,17,338,External,4.78,Food
IG0005459,25:23.0,Carousel,159971,5597,2404,4780,802955,901357,2034,18,834,Profile,19.17,Food
IG0005460,25:23.0,Reel,173473,7741,3199,14762,1021383,1296154,1070,26,694,Reels Feed,15.37,Beauty
IG0005461,25:23.0,Photo,152452,1559,4418,5835,123688,443656,1708,3,109,Home Feed,37.03,Beauty
IG0005462,25:23.0,Reel,121587,1737,683,14858,1537847,1683545,1117,19,845,Reels Feed,8.25,Technology
IG0005463,25:23.0,Video,61700,3595,1979,12029,30009,212390,100,19,692,Hashtags,37.34,Photography
IG0005464,25:23.0,Reel,161521,4776,1354,2375,766134,928016,1928,24,329,Hashtags,18.32,Fitness
IG0005465,25:23.0,Photo,17342,5835,2584,3954,641253,962987,1855,9,470,Reels Feed,3.09,Fitness
IG0005466,25:23.0,Reel,161318,6388,1151,199,1989967,2292128,1616,5,261,External,7.38,Food
IG0005467,25:23.0,Video,51706,2989,1093,13371,248971,735674,845,17,306,Home Feed,9.4,Music
IG0005468,25:23.0,Carousel,118989,4261,2329,7358,687407,945664,343,30,241,Home Feed,14.06,Food
IG0005469,25:23.0,Carousel,78714,1713,2657,12977,1038191,1361680,1820,28,400,Home Feed,7.05,Beauty
IG0005470,25:23.0,Reel,70137,5331,1800,5813,1951017,2038318,1445,21,208,Reels Feed,4.08,Technology
IG0005471,25:23.0,Reel,28338,6997,2835,10002,1274235,1365245,1654,30,18,Reels Feed,3.53,Food
IG0005472,25:23.0,Photo,87760,7507,1760,14903,250216,398654,422,24,9,Home Feed,28.08,Comedy
IG0005473,25:23.0,Carousel,116969,5758,2261,2057,688753,1175602,1950,17,677,Explore,10.81,Music
IG0005474,25:23.0,Video,132951,932,2700,2043,1181221,1213880,184,15,320,Hashtags,11.42,Comedy
IG0005475,25:23.0,Reel,94259,3105,1789,9834,1010368,1393378,2003,25,181,Reels Feed,7.82,Technology
IG0005476,25:23.0,Video,128455,2618,3284,5845,45115,519276,495,1,942,Reels Feed,27,Technology
IG0005477,25:23.0,Carousel,128714,2433,4176,12400,1962678,2172690,1500,22,76,Reels Feed,6.8,Lifestyle
IG0005478,25:23.0,Reel,35775,4398,3891,769,1824141,2160275,879,27,294,Reels Feed,2.08,Travel
IG0005479,25:23.0,Video,112432,3167,728,5667,1654103,2021342,451,1,17,External,6.04,Comedy
IG0005480,25:23.0,Carousel,194477,3668,4074,6402,874347,1183766,2106,20,74,External,17.62,Lifestyle
IG0005481,25:23.0,Video,6579,2622,3285,13406,1693525,1985988,1931,18,763,Explore,1.3,Beauty
IG0005482,25:23.0,Video,18120,4050,3311,13271,1900973,1928743,1914,28,910,Profile,2.01,Fashion
IG0005483,25:23.0,Video,56980,5008,2633,13321,399946,510129,245,9,912,Profile,15.28,Music
IG0005484,25:23.0,Carousel,72071,2355,1119,6947,566363,949621,1415,30,833,Reels Feed,8.69,Fashion
IG0005485,25:23.0,Reel,192712,3859,4702,8617,155130,429118,521,19,641,Reels Feed,48.91,Photography
IG0005486,25:23.0,Carousel,3346,2542,3618,9514,1113881,1407507,930,24,836,Profile,1.35,Beauty
IG0005487,25:23.0,Photo,9353,5220,828,12439,1830522,1865559,721,9,326,External,1.49,Beauty
IG0005488,25:23.0,Carousel,23241,8963,4301,10017,1149347,1578379,199,28,267,Home Feed,2.95,Fashion
IG0005489,25:23.0,Reel,50786,8762,441,8951,358374,577113,2181,15,759,External,11.95,Comedy
IG0005490,25:23.0,Reel,8413,4660,4198,12659,1471869,1568723,940,18,710,Hashtags,1.91,Travel
IG0005491,25:23.0,Carousel,47782,6334,547,2515,802263,953028,1283,0,823,Reels Feed,6,Comedy
IG0005492,25:23.0,Carousel,162773,8436,4270,7466,54037,289382,1142,22,491,Explore,63.22,Fashion
IG0005493,25:23.0,Carousel,191560,8924,1590,12493,1617978,1791711,1120,1,905,Home Feed,11.98,Photography
IG0005494,25:23.0,Photo,51019,6195,1664,380,1825037,1903952,1903,3,511,Hashtags,3.11,Comedy
IG0005495,25:23.0,Reel,5435,6872,2296,4922,309073,413121,1627,15,872,Hashtags,4.73,Fitness
IG0005496,25:23.0,Video,124680,269,1358,12711,1074273,1113652,1693,15,911,Reels Feed,12.48,Comedy
IG0005497,25:23.0,Carousel,123365,6379,4715,5778,997198,1252231,1401,15,90,Reels Feed,11.2,Technology
IG0005498,25:23.0,Video,144684,4772,1539,3156,1424219,1435335,1864,2,939,Home Feed,10.74,Lifestyle
IG0005499,25:23.0,Reel,50151,4466,2122,5550,1576671,1877422,1898,20,296,Profile,3.32,Music
IG0005500,25:23.0,Video,10186,5713,1122,11813,1761044,2007766,1116,7,377,Profile,1.44,Comedy
IG0005501,25:23.0,Video,175004,7114,2389,14608,1895375,2361473,872,19,253,Hashtags,8.43,Travel
IG0005502,25:23.0,Video,187587,8743,2436,3276,1995054,2194422,523,9,588,Home Feed,9.21,Travel
IG0005503,25:23.0,Carousel,188501,2303,3444,12005,1212576,1407860,1733,11,583,External,14.65,Comedy
IG0005504,25:23.0,Carousel,149146,4491,4954,3113,1894798,1932304,482,22,300,Home Feed,8.37,Food
IG0005505,25:23.0,Video,45684,4328,4929,3527,1899893,2228717,585,20,609,Profile,2.62,Beauty
IG0005506,25:23.0,Photo,93259,2862,2788,7216,1521906,1931522,747,5,383,Explore,5.49,Comedy
IG0005507,25:23.0,Video,80130,8561,545,8044,1904084,2333417,815,14,630,Profile,4.17,Beauty
IG0005508,25:23.0,Carousel,193513,9611,4271,5871,214858,463527,2109,7,446,External,46.01,Fitness
IG0005509,25:23.0,Photo,22731,6486,83,10189,1766557,1998903,2094,16,542,Reels Feed,1.98,Fashion
IG0005510,25:23.0,Carousel,171362,3172,613,8659,1264172,1520221,1531,4,779,Explore,12.09,Fitness
IG0005511,25:23.0,Reel,131344,723,1519,777,1685551,1938000,1740,20,481,Profile,6.93,Comedy
IG0005512,25:23.0,Video,65554,9944,728,4441,1912874,1975026,1447,0,214,Reels Feed,4.08,Travel
IG0005513,25:23.0,Carousel,187474,5897,3438,1584,774796,1002975,1065,6,464,Profile,19.78,Food
IG0005514,25:23.0,Photo,99255,8380,3646,12266,819082,966928,128,29,696,Explore,12.78,Photography
IG0005515,25:23.0,Photo,97813,9849,3143,2832,829849,1035488,649,9,614,External,10.97,Beauty
IG0005516,25:23.0,Video,9946,8498,2263,13187,1636426,1997327,59,0,189,Home Feed,1.7,Lifestyle
IG0005517,25:23.0,Carousel,148839,732,4607,4656,20663,87319,733,17,44,Home Feed,181.9,Beauty
IG0005518,25:23.0,Carousel,52717,972,1553,646,1858518,1906791,567,16,441,External,2.93,Technology
IG0005519,25:23.0,Reel,144432,3632,366,10416,1289770,1294486,19,19,62,Home Feed,12.27,Music
IG0005520,25:23.0,Photo,156398,9399,4112,1132,636464,1070095,1437,17,837,Home Feed,15.98,Comedy
IG0005521,25:23.0,Photo,120736,9074,1298,1688,1092191,1184768,1962,26,28,Explore,11.21,Fitness
IG0005522,25:23.0,Video,184900,1476,2085,12413,832021,1019935,673,2,385,Explore,19.69,Lifestyle
IG0005523,25:23.0,Carousel,65561,2456,1364,9521,1684822,1768160,1074,6,35,Reels Feed,4.46,Travel
IG0005524,25:23.0,Photo,119415,924,3159,8765,811791,988364,408,4,564,External,13.38,Travel
IG0005525,25:23.0,Video,2306,5170,348,418,1313356,1358091,1791,21,569,Reels Feed,0.61,Travel
IG0005526,25:23.0,Carousel,147763,6240,128,2592,1657226,2140535,2156,8,816,Explore,7.32,Photography
IG0005527,25:23.0,Carousel,139486,4160,931,9070,535650,858295,396,12,719,External,17.9,Technology
IG0005528,25:23.0,Reel,165564,6076,3058,10722,53486,547884,881,24,121,Hashtags,33.84,Travel
IG0005529,25:23.0,Reel,36331,7419,1473,3964,228754,327169,84,22,497,External,15.03,Travel
IG0005530,25:23.0,Video,146336,3062,239,11055,1226798,1602841,1464,4,303,Explore,10.03,Comedy
IG0005531,25:23.0,Carousel,69684,4643,1403,5581,1670199,1967755,765,9,318,Home Feed,4.13,Technology
IG0005532,25:23.0,Photo,84672,8133,4658,8666,12630,101650,1247,27,209,Explore,104.41,Food
IG0005533,25:23.0,Photo,92402,4353,3376,5515,536679,702229,985,8,355,Reels Feed,15.04,Food
IG0005534,25:23.0,Reel,67541,9682,2337,9811,1136988,1201986,1156,4,805,Explore,7.44,Technology
IG0005535,25:23.0,Video,169357,7735,1641,1192,853496,1220172,1346,25,785,Home Feed,14.75,Music
IG0005536,25:23.0,Video,3152,7902,714,12295,1486200,1509589,1296,8,405,Home Feed,1.59,Photography
IG0005537,25:23.0,Carousel,41822,9438,3314,11639,824554,1065153,348,6,303,Reels Feed,6.22,Lifestyle
IG0005538,25:23.0,Carousel,82065,9501,296,11369,1087074,1185201,1062,10,281,Reels Feed,8.71,Beauty
IG0005539,25:23.0,Carousel,189958,1914,3589,2034,894137,984424,1240,12,229,Explore,20.06,Comedy
IG0005540,25:23.0,Photo,30971,7542,2595,5679,1402866,1866161,822,12,148,Explore,2.51,Fashion
IG0005541,25:23.0,Photo,65836,3036,3085,5976,548554,590136,1336,15,89,Reels Feed,13.21,Food
IG0005542,25:23.0,Reel,73117,7387,1666,7721,25540,353928,1225,28,740,External,25.4,Technology
IG0005543,25:23.0,Video,20254,2837,2684,10594,1985601,1995164,1298,12,45,Reels Feed,1.82,Lifestyle
IG0005544,25:23.0,Carousel,96605,8038,4419,9090,144839,571527,273,16,797,Home Feed,20.67,Technology
IG0005545,25:23.0,Carousel,60898,4326,1023,1872,124282,558314,1583,25,534,Home Feed,12.2,Beauty
IG0005546,25:23.0,Photo,169164,5528,4487,13342,993560,1100323,141,15,662,Explore,17.5,Lifestyle
IG0005547,25:23.0,Reel,176035,9701,3264,11205,1385872,1414574,209,25,500,Profile,14.15,Food
IG0005548,25:23.0,Photo,151873,6134,867,11831,1774685,1951152,874,5,232,Reels Feed,8.75,Travel
IG0005549,25:23.0,Photo,25240,8479,249,12513,1530244,1927263,1437,21,825,Hashtags,2.41,Technology
IG0005550,25:23.0,Video,118390,4688,1412,821,451587,808094,1648,11,900,Reels Feed,15.51,Fashion
IG0005551,25:23.0,Photo,168082,6394,2485,9291,363876,698922,797,12,305,Home Feed,26.65,Food
IG0005552,25:23.0,Video,14335,8357,4149,11461,1449035,1672764,1309,3,495,External,2.29,Fitness
IG0005553,25:23.0,Video,39092,3012,2736,8734,1166797,1196499,82,30,400,Home Feed,4.48,Fashion
IG0005554,25:23.0,Carousel,22670,8400,3871,13041,1622544,1834329,1157,19,719,Profile,2.62,Music
IG0005555,25:23.0,Reel,166218,6950,3534,1839,1691468,1849596,604,25,76,Home Feed,9.65,Photography
IG0005556,25:23.0,Video,25388,6589,4445,8517,43019,487698,930,30,312,Reels Feed,9.21,Food
IG0005557,25:23.0,Reel,168488,7664,4097,12425,1083554,1506098,236,12,668,Profile,12.79,Travel
IG0005558,25:23.0,Photo,165412,7184,2912,13159,76945,135621,1696,18,711,Explore,139.11,Food
IG0005559,25:23.0,Carousel,163102,3785,2029,6554,865143,1213314,1231,2,294,Explore,14.46,Beauty
IG0005560,25:23.0,Reel,51045,4701,4767,14442,1265489,1541630,673,25,264,Reels Feed,4.86,Lifestyle
IG0005561,25:23.0,Video,182805,2359,3838,11666,978990,1191120,781,14,18,Reels Feed,16.85,Technology
IG0005562,25:23.0,Photo,90749,8915,2225,11658,1944551,2025750,643,28,619,Home Feed,5.61,Lifestyle
IG0005563,25:23.0,Video,84454,208,2142,12918,728510,886654,947,10,677,Reels Feed,11.25,Lifestyle
IG0005564,25:23.0,Carousel,134061,2079,667,5157,459463,482671,1339,19,552,External,29.41,Food
IG0005565,25:23.0,Photo,161736,7510,3872,9189,697039,809912,1820,19,589,Reels Feed,22.51,Beauty
IG0005566,25:23.0,Reel,106086,9894,4828,12660,602271,617647,1641,29,477,Explore,21.61,Technology
IG0005567,25:23.0,Video,11947,1814,1214,9790,1236917,1451469,1504,25,431,Home Feed,1.71,Technology
IG0005568,25:23.0,Video,124068,4508,1945,9366,707343,1046569,374,8,408,Explore,13.37,Lifestyle
IG0005569,25:23.0,Reel,159460,427,966,14468,836981,1322972,1376,10,584,Profile,13.25,Music
IG0005570,25:23.0,Video,15266,4641,2397,8898,526629,858560,1567,17,975,Home Feed,3.63,Photography
IG0005571,25:23.0,Photo,5571,2331,4880,13161,1212073,1461495,1481,21,237,Hashtags,1.78,Beauty
IG0005572,25:23.0,Photo,47819,3347,4353,13,436289,547429,1268,16,693,External,10.14,Music
IG0005573,25:23.0,Carousel,134117,4616,1067,8394,1282905,1736338,1504,12,734,Home Feed,8.53,Comedy
IG0005574,25:23.0,Reel,121910,7288,2517,4653,1501047,1813032,1271,0,108,Hashtags,7.52,Comedy
IG0005575,25:23.0,Photo,31335,9466,3990,9714,1826221,1937997,1418,15,83,Reels Feed,2.81,Fashion
IG0005576,25:23.0,Photo,117331,8164,2898,9155,896879,1308942,1828,16,359,External,10.51,Lifestyle
IG0005577,25:23.0,Photo,103248,1170,1185,5023,936888,1298844,620,17,67,Explore,8.52,Technology
IG0005578,25:23.0,Carousel,39305,2499,4986,4126,693409,996724,656,7,87,Hashtags,5.11,Food
IG0005579,25:23.0,Reel,185514,3510,4160,2585,1029882,1198996,242,15,455,Explore,16.33,Technology
IG0005580,25:23.0,Photo,49544,3880,359,99,614740,682983,1890,29,419,Explore,7.89,Technology
IG0005581,25:23.0,Video,25154,2641,2729,4974,45355,297208,894,29,714,Hashtags,11.94,Travel
IG0005582,25:23.0,Photo,28102,9872,4981,6246,1933795,2367126,520,1,485,Hashtags,2.08,Technology
IG0005583,25:23.0,Video,20744,131,2044,3542,659183,954515,1806,10,988,Home Feed,2.77,Fashion
IG0005584,25:23.0,Video,40417,5623,4314,11126,1255658,1496524,2197,4,220,External,4.11,Music
IG0005585,25:23.0,Photo,31114,5826,4478,6634,581752,769119,906,28,16,Explore,6.25,Comedy
IG0005586,25:23.0,Video,160150,275,2673,8196,130967,491534,1955,25,839,Home Feed,34.85,Technology
IG0005587,25:23.0,Video,11753,9079,1907,12724,819500,1172706,1154,23,863,Home Feed,3.02,Technology
IG0005588,25:23.0,Video,112343,4180,177,12904,638426,748429,1459,26,788,Home Feed,17.32,Travel
IG0005589,25:23.0,Carousel,25894,4314,4252,2483,1098409,1231487,527,9,404,Profile,3,Beauty
IG0005590,25:23.0,Carousel,67043,1272,440,9540,1745185,2127091,1830,18,712,Reels Feed,3.68,Food
IG0005591,25:23.0,Photo,121564,7808,3198,11026,513018,668528,1896,14,107,Home Feed,21.48,Beauty
IG0005592,25:23.0,Video,102043,494,4821,13766,1104566,1543291,1500,6,511,Explore,7.85,Food
IG0005593,25:23.0,Video,118126,232,662,14902,1926537,1985530,1010,3,210,Explore,6.74,Photography
IG0005594,25:23.0,Photo,165290,4596,4281,10464,189730,453216,485,23,140,External,40.74,Technology
IG0005595,25:23.0,Video,185942,6140,3883,4606,95962,434022,2195,22,683,External,46.21,Travel
IG0005596,25:23.0,Video,154598,2460,2102,8943,1659550,2051350,1201,17,230,Profile,8.19,Fitness
IG0005597,25:23.0,Video,26970,8378,3284,834,1465372,1508994,729,29,618,Reels Feed,2.62,Lifestyle
IG0005598,25:23.0,Video,41326,9739,1730,6274,1598354,1806048,1118,0,625,Home Feed,3.27,Comedy
IG0005599,25:23.0,Photo,21742,4064,4452,8512,1421907,1866641,1490,18,643,Hashtags,2.08,Music
IG0005600,25:23.0,Video,169125,2866,2602,9487,907466,1007361,1782,13,650,Home Feed,18.27,Comedy
IG0005601,25:23.0,Video,169604,9933,3053,8542,1825120,2304780,1673,25,679,Profile,8.29,Music
IG0005602,25:23.0,Carousel,104112,5285,4596,10973,1618152,1955263,381,15,665,Profile,6.39,Photography
IG0005603,25:23.0,Photo,179328,2538,3459,2533,396870,846968,332,9,906,External,22.18,Beauty
IG0005604,25:23.0,Video,179883,3095,2287,7940,386702,714112,1026,29,641,Home Feed,27.06,Fashion
IG0005605,25:23.0,Reel,124494,4313,3474,3211,1770636,2129854,1694,25,430,Hashtags,6.36,Technology
IG0005606,25:23.0,Video,23165,3953,3928,177,1417270,1809438,322,22,724,Explore,1.73,Fitness
IG0005607,25:23.0,Video,170225,1802,1094,10460,1006864,1246642,634,23,929,Home Feed,14.73,Music
IG0005608,25:23.0,Carousel,59404,4880,2140,15,1516258,1796909,2121,11,554,Hashtags,3.7,Lifestyle
IG0005609,25:23.0,Video,192111,8609,2438,5913,115292,598223,1568,9,21,External,34.95,Music
IG0005610,25:23.0,Video,610,6691,1914,3899,1070387,1090227,707,12,494,Home Feed,1.2,Fashion
IG0005611,25:23.0,Carousel,105953,4735,855,13033,500049,693377,714,0,104,Explore,17.97,Comedy
IG0005612,25:23.0,Carousel,27869,5144,3506,10035,703023,728179,338,28,547,Hashtags,6.39,Travel
IG0005613,25:23.0,Photo,10530,9049,4769,10281,319411,442853,926,2,208,Explore,7.82,Comedy
IG0005614,25:23.0,Reel,2234,3020,324,8552,401503,622966,91,16,238,External,2.27,Photography
IG0005615,25:23.0,Reel,94407,2265,865,4000,725072,1153127,411,18,508,Explore,8.81,Travel
IG0005616,25:23.0,Carousel,5676,5900,1830,8137,1278305,1627549,1111,25,112,External,1.32,Comedy
IG0005617,25:23.0,Video,20634,8641,4035,10208,317423,591842,2050,16,514,Home Feed,7.35,Lifestyle
IG0005618,25:23.0,Video,120757,9493,828,9734,1195927,1229113,145,8,980,Profile,11.46,Comedy
IG0005619,25:23.0,Video,45115,8845,4166,9219,471244,863262,1809,6,739,External,7.8,Lifestyle
IG0005620,25:23.0,Carousel,155062,3005,3251,4713,125124,340082,1510,27,521,External,48.82,Lifestyle
IG0005621,25:23.0,Reel,15619,3785,4859,8811,1206011,1266035,1818,2,782,Explore,2.61,Travel
IG0005622,25:23.0,Photo,175558,304,402,10098,990742,1423658,1641,16,750,Reels Feed,13.09,Beauty
IG0005623,25:23.0,Video,135838,6131,3318,13698,1191001,1315003,1247,29,163,Reels Feed,12.09,Food
IG0005624,25:23.0,Video,174254,2235,286,10236,854244,1165531,1359,23,130,External,16.05,Technology
IG0005625,25:23.0,Video,101958,9892,1348,91,996555,1100263,1864,30,647,Home Feed,10.3,Music
IG0005626,25:23.0,Photo,193172,5834,2322,12999,887061,1082208,471,29,992,Hashtags,19.8,Food
IG0005627,25:23.0,Carousel,34278,5767,1699,7291,782041,1210921,1296,28,137,Explore,4.05,Fashion
IG0005628,25:23.0,Video,65170,7087,3809,9188,944482,1250874,2051,18,359,Reels Feed,6.82,Beauty
IG0005629,25:23.0,Video,199070,6480,2036,7047,677292,842963,1381,1,753,External,25.46,Food
IG0005630,25:23.0,Reel,32894,477,3442,9039,413873,557432,1098,8,923,Home Feed,8.23,Travel
IG0005631,25:23.0,Photo,171158,9577,230,8815,398118,642348,1667,11,564,Home Feed,29.54,Fashion
IG0005632,25:23.0,Photo,103187,4203,3404,4281,1679959,2054031,588,7,320,External,5.6,Fitness
IG0005633,25:23.0,Photo,184959,6177,629,8070,1632359,1892527,881,15,304,Hashtags,10.56,Beauty
IG0005634,25:23.0,Photo,90792,5296,3568,4830,1825130,1951962,928,10,600,External,5.35,Food
IG0005635,25:23.0,Video,122653,4502,2656,8728,1788531,1981428,550,30,509,Explore,6.99,Fashion
IG0005636,25:23.0,Carousel,30166,5300,901,3094,1250698,1444532,1488,12,715,Hashtags,2.73,Fitness
IG0005637,25:23.0,Photo,158434,3421,315,13313,1899949,1930047,821,25,122,External,9.09,Comedy
IG0005638,25:23.0,Carousel,15323,8471,3782,705,655971,706971,1439,13,726,External,4,Fashion
IG0005639,25:23.0,Reel,86981,5590,2393,14900,123916,190435,1360,24,59,Home Feed,57.69,Travel
IG0005640,25:23.0,Carousel,161815,3027,4271,6790,243121,268733,25,5,721,External,65.46,Comedy
IG0005641,25:23.0,Reel,170585,2765,1417,9242,397212,759605,824,9,491,Profile,24.22,Travel
IG0005642,25:23.0,Photo,35561,6392,2911,8964,353455,537974,564,2,938,Reels Feed,10.01,Food
IG0005643,25:23.0,Video,83522,7299,2360,4070,1721823,1735794,1668,14,296,Profile,5.6,Technology
IG0005644,25:23.0,Video,191061,4697,2304,8992,458434,487256,1195,23,414,Home Feed,42.49,Food
IG0005645,25:23.0,Carousel,78944,7250,1393,10335,1051666,1190560,1819,2,199,Reels Feed,8.22,Comedy
IG0005646,25:23.0,Video,119831,1000,4174,5254,28088,452053,654,29,377,External,28.81,Lifestyle
IG0005647,25:23.0,Photo,91346,9122,1321,7734,215065,443623,1726,21,556,External,24.69,Food
IG0005648,25:23.0,Video,158409,9556,2203,11488,835063,1037703,1410,30,292,Profile,17.51,Comedy
IG0005649,25:23.0,Carousel,84118,7035,3664,13464,820924,1116103,377,4,692,Home Feed,9.7,Fashion
IG0005650,25:23.0,Photo,54127,6829,1277,12480,344705,683128,85,6,311,Home Feed,10.94,Photography
IG0005651,25:23.0,Reel,72993,7097,3072,14942,1866440,2050654,1652,16,99,Explore,4.78,Food
IG0005652,25:23.0,Video,138300,4982,3693,3057,1703960,2194520,1904,25,946,Home Feed,6.84,Fashion
IG0005653,25:23.0,Video,121025,6611,4798,5433,1616595,1751603,1242,15,950,Home Feed,7.87,Travel
IG0005654,25:23.0,Photo,146152,8682,2405,8358,836681,1160522,1403,12,21,External,14.27,Beauty
IG0005655,25:23.0,Reel,166099,1248,111,8490,1845776,2202112,906,23,561,Hashtags,7.99,Technology
IG0005656,25:23.0,Photo,5316,366,3933,9713,1540288,1732917,694,17,16,Hashtags,1.12,Travel
